Flow ID,Source IP,Source Port,Destination IP,Destination Port,Protocol,Timestamp,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.83.83-10.0.7.65-51687-443-6,192.168.83.83,51687,10.0.7.65,443,6,2026-04-19 18:41:00,4915,13,1,728,78,56,40,56,7,78,0,78,5,163987.79247202442,2848.4231943031537,351.07142857142856,57,4915,9,4915,378.0769230769231,34,4915,2,0,0,0,0,0,13,1,0,0,520,40,2644.9643947100712,203.4587995930824,40,100,57.57142857142857,47,128,1,1,0,13,14,0,0,0,0.10714285714285714,57.57142857142857,56.0,78.0,520,0,0,0,0,0,0,13,728,1,78,65536,65536,13,40,2457.5,19,4915,30,0,0,0,0,BruteForce
192.168.131.247-10.0.2.103-14010-8080-6,192.168.131.247,14010,10.0.2.103,8080,6,2026-04-19 18:41:01,9315,18,0,505,40,28,40,28,13,0,0,0,10,58507.78314546431,1932.3671497584542,517.5,73,9315,5,9315,517.5,37,9315,5,0,0,0,0,0,18,0,0,0,720,0,1932.3671497584542,0.0,40,100,30.27777777777778,45,265,1,1,1,18,18,0,0,0,0.07920792079207921,30.27777777777778,28.055555555555557,0.0,720,0,0,0,0,0,0,18,505,0,40,65536,65536,18,40,4657.5,71,9315,48,0,0,0,0,BruteForce
192.168.63.59-10.0.1.83-37597-22-6,192.168.63.59,37597,10.0.1.83,22,6,2026-04-19 18:41:02,9901,18,1,809,156,44,40,44,12,156,0,156,5,97464.90253509746,1918.998081001919,521.1052631578947,99,9901,10,9901,550.0555555555555,10,9901,2,0,0,0,0,0,18,1,0,0,720,40,1817.9981820018181,100.99989900010101,40,100,50.78947368421053,37,320,0,1,1,18,19,0,0,0,0.19283065512978986,50.78947368421053,44.94444444444444,156.0,720,0,0,0,0,0,0,18,809,1,156,32768,8192,18,40,4950.5,26,9901,11,0,0,0,0,BruteForce
192.168.227.151-10.0.4.220-50999-443-6,192.168.227.151,50999,10.0.4.220,443,6,2026-04-19 18:41:03,9908,20,2,805,63,40,40,40,16,31,0,31,3,87605.97496972143,2220.427937020589,450.3636363636364,14,9908,8,9908,495.4,32,9908,5,0,0,0,0,0,20,2,0,0,800,80,2018.5708518368995,201.85708518368995,40,100,39.45454545454545,40,209,1,1,0,20,22,0,0,0,0.0782608695652174,39.45454545454545,40.25,31.5,800,0,0,0,0,0,0,20,805,2,63,8192,16384,20,40,4954.0,69,9908,47,0,0,0,0,BruteForce
192.168.229.41-10.0.2.109-10070-80-6,192.168.229.41,10070,10.0.2.109,80,6,2026-04-19 18:41:04,1827,15,1,216,34,14,40,14,14,34,0,34,7,136836.34373289548,8757.52599890531,114.1875,14,1827,8,1827,121.8,18,1827,3,0,0,0,0,0,15,1,0,0,600,40,8210.180623973727,547.3453749315819,40,100,15.625,36,420,0,1,0,15,16,0,0,0,0.1574074074074074,15.625,14.4,34.0,600,0,0,0,0,0,0,15,216,1,34,16384,65536,15,40,913.5,27,1827,36,0,0,0,0,BruteForce
192.168.157.22-10.0.1.240-13474-8080-6,192.168.157.22,13474,10.0.1.240,8080,6,2026-04-19 18:41:05,9957,13,1,210,42,16,40,16,14,42,0,42,10,25308.827960228984,1406.045997790499,711.2142857142857,81,9957,2,9957,765.9230769230769,8,9957,5,0,0,0,0,0,13,1,0,0,520,40,1305.6141408054634,100.43185698503565,40,100,18.0,26,356,0,1,1,13,14,0,0,0,0.2,18.0,16.153846153846153,42.0,520,0,0,0,0,0,0,13,210,1,42,16384,65536,13,40,4978.5,67,9957,34,0,0,0,0,BruteForce
192.168.27.248-10.0.1.43-30957-80-6,192.168.27.248,30957,10.0.1.43,80,6,2026-04-19 18:41:06,1109,18,0,363,32,20,40,20,17,0,0,0,10,356176.73579801625,16230.838593327322,61.611111111111114,38,1109,1,1109,61.611111111111114,31,1109,5,0,0,0,0,0,18,0,0,0,720,0,16230.838593327322,0.0,40,100,21.944444444444443,33,347,0,1,0,18,18,0,0,0,0.0881542699724518,21.944444444444443,20.166666666666668,0.0,720,0,0,0,0,0,0,18,363,0,32,8192,8192,18,40,554.5,46,1109,31,0,0,0,0,BruteForce
192.168.181.87-10.0.7.206-7897-3306-6,192.168.181.87,7897,10.0.7.206,3306,6,2026-04-19 18:41:07,5307,19,0,546,94,28,40,28,13,0,0,0,3,120595.43998492557,3580.1771245524783,279.3157894736842,92,5307,4,5307,279.3157894736842,33,5307,1,0,0,0,0,0,19,0,0,0,760,0,3580.1771245524783,0.0,40,100,33.68421052631579,50,390,0,1,1,19,19,0,0,0,0.17216117216117216,33.68421052631579,28.736842105263158,0.0,760,0,0,0,0,0,0,19,546,0,94,65536,8192,19,40,2653.5,49,5307,50,0,0,0,0,BruteForce
192.168.74.224-10.0.2.170-48741-80-6,192.168.74.224,48741,10.0.2.170,80,6,2026-04-19 18:41:08,1020,5,0,703,116,140,40,140,11,0,0,0,8,802941.1764705883,4901.9607843137255,204.0,66,1020,8,1020,204.0,31,1020,5,0,0,0,0,0,5,0,0,0,200,0,4901.9607843137255,0.0,40,140,163.8,32,229,1,1,0,5,5,0,0,0,0.16500711237553342,163.8,140.6,0.0,200,0,0,0,0,0,0,5,703,0,116,65536,8192,5,40,510.0,74,1020,27,0,0,0,0,BruteForce
192.168.93.162-10.0.7.176-22518-3389-6,192.168.93.162,22518,10.0.7.176,3389,6,2026-04-19 18:41:09,4648,18,1,696,138,38,40,38,10,138,0,138,6,179432.01376936317,4087.779690189329,244.6315789473684,56,4648,1,4648,258.22222222222223,34,4648,3,0,0,0,0,0,18,1,0,0,720,40,3872.63339070568,215.14629948364887,40,100,43.89473684210526,35,217,0,1,0,18,19,0,0,0,0.19827586206896552,43.89473684210526,38.666666666666664,138.0,720,0,0,0,0,0,0,18,696,1,138,32768,16384,18,40,2324.0,85,4648,34,0,0,0,0,BruteForce
192.168.31.92-10.0.8.196-8359-3389-6,192.168.31.92,8359,10.0.8.196,3389,6,2026-04-19 18:41:10,9658,8,0,318,34,39,40,39,16,0,0,0,6,36446.46924829157,828.3288465520811,1207.25,96,9658,5,9658,1207.25,33,9658,4,0,0,0,0,0,8,0,0,0,320,0,828.3288465520811,0.0,40,100,44.0,50,458,0,1,0,8,8,0,0,0,0.1069182389937107,44.0,39.75,0.0,320,0,0,0,0,0,0,8,318,0,34,65536,65536,8,40,4829.0,21,9658,36,0,0,0,0,BruteForce
192.168.101.218-10.0.6.248-1316-8080-6,192.168.101.218,1316,10.0.6.248,8080,6,2026-04-19 18:41:11,5897,9,0,571,63,63,40,63,11,0,0,0,9,107512.29438697643,1526.199762591148,655.2222222222222,35,5897,7,5897,655.2222222222222,19,5897,2,0,0,0,0,0,9,0,0,0,360,0,1526.199762591148,0.0,40,100,70.44444444444444,31,241,0,1,0,9,9,0,0,0,0.11033274956217162,70.44444444444444,63.44444444444444,0.0,360,0,0,0,0,0,0,9,571,0,63,65536,16384,9,40,2948.5,42,5897,10,0,0,0,0,BruteForce
192.168.133.100-10.0.6.67-22831-8080-6,192.168.133.100,22831,10.0.6.67,8080,6,2026-04-19 18:41:12,6656,6,0,810,73,135,40,135,6,0,0,0,1,132662.2596153846,901.4423076923077,1109.3333333333333,40,6656,9,6656,1109.3333333333333,6,6656,2,0,0,0,0,0,6,0,0,0,240,0,901.4423076923077,0.0,40,135,147.16666666666666,44,241,0,1,0,6,6,0,0,0,0.09012345679012346,147.16666666666666,135.0,0.0,240,0,0,0,0,0,0,6,810,0,73,8192,65536,6,40,3328.0,56,6656,15,0,0,0,0,BruteForce
192.168.190.25-10.0.3.173-26996-443-6,192.168.190.25,26996,10.0.3.173,443,6,2026-04-19 18:41:13,7655,13,0,957,148,73,40,73,8,0,0,0,8,144350.0979751796,1698.2364467668192,588.8461538461538,71,7655,9,7655,588.8461538461538,49,7655,1,0,0,0,0,0,13,0,0,0,520,0,1698.2364467668192,0.0,40,100,85.0,22,216,0,1,0,13,13,0,0,0,0.15464994775339602,85.0,73.61538461538461,0.0,520,0,0,0,0,0,0,13,957,0,148,8192,16384,13,40,3827.5,46,7655,37,0,0,0,0,BruteForce
192.168.180.139-10.0.1.137-53026-80-6,192.168.180.139,53026,10.0.1.137,80,6,2026-04-19 18:41:14,1847,12,1,466,66,38,40,38,7,66,0,66,4,288034.6507850569,7038.440714672442,142.07692307692307,52,1847,4,1847,153.91666666666666,26,1847,5,0,0,0,0,0,12,1,0,0,480,40,6497.022198159178,541.4185165132648,40,100,40.92307692307692,10,184,1,1,0,12,13,0,0,0,0.14163090128755365,40.92307692307692,38.833333333333336,66.0,480,0,0,0,0,0,0,12,466,1,66,8192,8192,12,40,923.5,76,1847,39,0,0,0,0,BruteForce
192.168.58.36-10.0.9.103-3796-3389-6,192.168.58.36,3796,10.0.9.103,3389,6,2026-04-19 18:40:25,19935,23,1,3006,408,130,40,130,17,408,0,408,3,171256.58389766744,1203.9127163280662,830.625,64,19935,2,19935,866.7391304347826,5,19935,2,0,0,0,0,0,23,1,0,0,920,40,1153.7496864810635,50.16302984700276,40,130,142.25,10,248,0,1,0,23,24,0,0,0,0.13572854291417166,142.25,130.69565217391303,408.0,920,0,0,0,0,0,0,23,3006,1,408,16384,32768,23,40,9967.5,80,19935,19,0,0,0,0,SQLInjection
192.168.209.242-10.0.2.189-4923-80-6,192.168.209.242,4923,10.0.2.189,80,6,2026-04-19 18:40:26,18033,39,1,3606,204,92,40,92,15,204,0,204,8,211279.32124438527,2218.1556036155935,450.825,55,18033,8,18033,462.38461538461536,18,18033,3,0,0,0,0,0,39,1,0,0,1560,40,2162.7017135252036,55.45389009038984,40,100,95.25,40,126,0,1,1,39,40,0,0,0,0.056572379367720464,95.25,92.46153846153847,204.0,1560,0,0,0,0,0,0,39,3606,1,204,65536,16384,39,40,9016.5,33,18033,11,0,0,0,0,SQLInjection
192.168.102.204-10.0.6.62-52725-443-6,192.168.102.204,52725,10.0.6.62,443,6,2026-04-19 18:40:27,18631,15,1,3038,360,202,40,202,5,360,0,360,7,182384.19837904567,858.7837475175783,1164.4375,85,18631,6,18631,1242.0666666666666,25,18631,4,0,0,0,0,0,15,1,0,0,600,40,805.1097632977296,53.67398421984864,40,202,212.375,33,179,1,1,0,15,16,0,0,0,0.1184990125082291,212.375,202.53333333333333,360.0,600,0,0,0,0,0,0,15,3038,1,360,16384,32768,15,40,9315.5,82,18631,29,0,0,0,0,SQLInjection
192.168.183.103-10.0.6.88-55281-80-6,192.168.183.103,55281,10.0.6.88,80,6,2026-04-19 18:40:28,11008,23,2,2257,64,98,40,98,17,32,0,32,10,210846.65697674418,2271.0755813953488,440.32,64,11008,10,11008,478.60869565217394,32,11008,4,0,0,0,0,0,23,2,0,0,920,80,2089.389534883721,181.6860465116279,40,100,92.84,25,456,0,1,0,23,25,0,0,0,0.028356225077536552,92.84,98.1304347826087,32.0,920,0,0,0,0,0,0,23,2257,2,64,32768,16384,23,40,5504.0,70,11008,20,0,0,0,0,SQLInjection
192.168.32.162-10.0.9.97-38263-8080-6,192.168.32.162,38263,10.0.9.97,8080,6,2026-04-19 18:40:29,18441,23,2,4174,818,181,40,181,17,409,0,409,10,270701.15503497643,1355.6748549427905,737.64,95,18441,10,18441,801.7826086956521,29,18441,4,0,0,0,0,0,23,2,0,0,920,80,1247.2208665473675,108.45398839542325,40,181,199.68,29,289,0,1,1,23,25,0,0,0,0.19597508385241974,199.68,181.47826086956522,409.0,920,0,0,0,0,0,0,23,4174,2,818,8192,32768,23,40,9220.5,91,18441,22,0,0,0,0,SQLInjection
192.168.125.21-10.0.10.209-58312-80-6,192.168.125.21,58312,10.0.10.209,80,6,2026-04-19 18:40:30,17013,23,2,3955,413,171,40,171,15,206,0,206,2,256744.84217950978,1469.4645271263153,680.52,20,17013,2,17013,739.695652173913,41,17013,4,0,0,0,0,0,23,2,0,0,920,80,1351.90736495621,117.55716217010522,40,171,174.72,29,221,0,1,1,23,25,0,0,0,0.10442477876106195,174.72,171.95652173913044,206.5,920,0,0,0,0,0,0,23,3955,2,413,32768,8192,23,40,8506.5,42,17013,38,0,0,0,0,SQLInjection
192.168.133.75-10.0.9.80-29646-3306-6,192.168.133.75,29646,10.0.9.80,3306,6,2026-04-19 18:40:31,10344,18,1,3611,249,200,40,200,19,249,0,249,1,373163.18638824444,1836.813611755607,544.421052631579,85,10344,6,10344,574.6666666666666,33,10344,5,0,0,0,0,0,18,1,0,0,720,40,1740.139211136891,96.67440061871616,40,200,203.1578947368421,38,373,1,1,1,18,19,0,0,0,0.06895596787593464,203.1578947368421,200.61111111111111,249.0,720,0,0,0,0,0,0,18,3611,1,249,8192,8192,18,40,5172.0,77,10344,41,0,0,0,0,SQLInjection
192.168.212.4-10.0.1.113-10995-3389-6,192.168.212.4,10995,10.0.1.113,3389,6,2026-04-19 18:40:32,5725,38,0,3776,723,99,40,99,5,0,0,0,9,785851.5283842796,6637.554585152838,150.6578947368421,86,5725,9,5725,150.6578947368421,39,5725,2,0,0,0,0,0,38,0,0,0,1520,0,6637.554585152838,0.0,40,100,118.39473684210526,27,102,0,1,1,38,38,0,0,0,0.19147245762711865,118.39473684210526,99.36842105263158,0.0,1520,0,0,0,0,0,0,38,3776,0,723,32768,8192,38,40,2862.5,66,5725,25,0,0,0,0,SQLInjection
192.168.48.127-10.0.10.200-37285-3389-6,192.168.48.127,37285,10.0.10.200,3389,6,2026-04-19 18:40:33,15044,50,2,2507,219,50,40,50,5,109,0,109,3,181201.80802977932,3456.527519276788,289.3076923076923,10,15044,1,15044,300.88,36,15044,3,0,0,0,0,0,50,2,0,0,2000,80,3323.5841531507576,132.94336612603033,40,100,52.42307692307692,43,340,0,1,1,50,52,0,0,0,0.08735540486637415,52.42307692307692,50.14,109.5,2000,0,0,0,0,0,0,50,2507,2,219,8192,32768,50,40,7522.0,97,15044,14,0,0,0,0,SQLInjection
192.168.19.22-10.0.6.35-62489-3389-6,192.168.19.22,62489,10.0.6.35,3389,6,2026-04-19 18:40:34,15655,19,0,3515,518,185,40,185,12,0,0,0,6,257617.3746406899,1213.6697540721814,823.9473684210526,66,15655,4,15655,823.9473684210526,30,15655,5,0,0,0,0,0,19,0,0,0,760,0,1213.6697540721814,0.0,40,185,212.26315789473685,36,449,0,1,0,19,19,0,0,0,0.14736842105263157,212.26315789473685,185.0,0.0,760,0,0,0,0,0,0,19,3515,0,518,16384,32768,19,40,7827.5,72,15655,45,0,0,0,0,SQLInjection
192.168.173.180-10.0.7.103-23504-3306-6,192.168.173.180,23504,10.0.7.103,3306,6,2026-04-19 18:40:35,12781,14,1,2094,319,149,40,149,10,319,0,319,8,188795.86886785072,1173.6170878647993,852.0666666666667,46,12781,3,12781,912.9285714285714,36,12781,1,0,0,0,0,0,14,1,0,0,560,40,1095.3759486738127,78.24113919098662,40,149,160.86666666666667,37,159,0,1,0,14,15,0,0,0,0.15234001910219674,160.86666666666667,149.57142857142858,319.0,560,0,0,0,0,0,0,14,2094,1,319,65536,65536,14,40,6390.5,21,12781,24,0,0,0,0,SQLInjection
192.168.72.89-10.0.4.109-16870-80-6,192.168.72.89,16870,10.0.4.109,80,6,2026-04-19 18:40:36,5285,35,0,1808,145,51,40,51,13,0,0,0,5,369536.4238410596,6622.516556291391,151.0,94,5285,9,5285,151.0,12,5285,4,0,0,0,0,0,35,0,0,0,1400,0,6622.516556291391,0.0,40,100,55.8,31,156,1,1,0,35,35,0,0,0,0.08019911504424779,55.8,51.65714285714286,0.0,1400,0,0,0,0,0,0,35,1808,0,145,32768,65536,35,40,2642.5,51,5285,25,0,0,0,0,SQLInjection
192.168.128.69-10.0.5.93-6340-8080-6,192.168.128.69,6340,10.0.5.93,8080,6,2026-04-19 18:40:37,11642,24,2,1100,136,45,40,45,17,68,0,68,4,106167.32520185535,2233.2932485827178,447.7692307692308,95,11642,3,11642,485.0833333333333,9,11642,5,0,0,0,0,0,24,2,0,0,960,80,2061.5014602302012,171.79178835251676,40,100,47.53846153846154,42,239,0,1,0,24,26,0,0,0,0.12363636363636364,47.53846153846154,45.833333333333336,68.0,960,0,0,0,0,0,0,24,1100,2,136,65536,16384,24,40,5821.0,19,11642,18,0,0,0,0,SQLInjection
192.168.58.122-10.0.9.63-51249-22-6,192.168.58.122,51249,10.0.9.63,22,6,2026-04-19 18:40:38,17518,34,2,2195,348,64,40,64,12,174,0,174,0,145164.97317045325,2055.0291129124325,486.6111111111111,71,17518,4,17518,515.2352941176471,45,17518,5,0,0,0,0,0,34,2,0,0,1360,80,1940.8608288617422,114.16828405069072,40,100,70.63888888888889,38,319,1,1,1,34,36,0,0,0,0.15854214123006835,70.63888888888889,64.55882352941177,174.0,1360,0,0,0,0,0,0,34,2195,2,348,8192,8192,34,40,8759.0,31,17518,19,0,0,0,0,SQLInjection
192.168.181.182-10.0.4.147-26770-443-6,192.168.181.182,26770,10.0.4.147,443,6,2026-04-19 18:40:39,10707,28,0,4596,673,164,40,164,15,0,0,0,8,492107.96675072383,2615.1116092276084,382.39285714285717,33,10707,5,10707,382.39285714285717,48,10707,5,0,0,0,0,0,28,0,0,0,1120,0,2615.1116092276084,0.0,40,164,188.17857142857142,14,189,1,1,0,28,28,0,0,0,0.14643167972149695,188.17857142857142,164.14285714285714,0.0,1120,0,0,0,0,0,0,28,4596,0,673,8192,65536,28,40,5353.5,18,10707,42,0,0,0,0,SQLInjection
192.168.55.147-10.0.1.211-6878-443-6,192.168.55.147,6878,10.0.1.211,443,6,2026-04-19 18:40:40,15822,39,2,3593,552,92,40,92,19,276,0,276,10,261976.99405890534,2591.3285298950827,385.9024390243902,75,15822,5,15822,405.6923076923077,5,15822,1,0,0,0,0,0,39,2,0,0,1560,80,2464.9222601441033,126.40626975097966,40,100,101.09756097560975,39,353,1,1,1,39,41,0,0,0,0.1536320623434456,101.09756097560975,92.12820512820512,276.0,1560,0,0,0,0,0,0,39,3593,2,552,65536,32768,39,40,7911.0,64,15822,12,0,0,0,0,SQLInjection
192.168.243.47-10.0.10.203-60513-8080-6,192.168.243.47,60513,10.0.10.203,8080,6,2026-04-19 18:40:41,19462,20,1,2983,566,149,40,149,12,566,0,566,4,182355.3591614428,1079.025793854691,926.7619047619048,85,19462,7,19462,973.1,27,19462,1,0,0,0,0,0,20,1,0,0,800,40,1027.643613194944,51.382180659747206,40,149,169.0,50,106,1,1,0,20,21,0,0,0,0.18974187060006706,169.0,149.15,566.0,800,0,0,0,0,0,0,20,2983,1,566,65536,8192,20,40,9731.0,40,19462,36,0,0,0,0,SQLInjection
192.168.230.101-10.0.3.32-6857-3306-6,192.168.230.101,6857,10.0.3.32,3306,6,2026-04-19 18:40:42,17323,45,4,4379,493,97,40,97,7,123,0,123,0,281244.58811984066,2828.60936327426,353.53061224489795,66,17323,9,17323,384.9555555555556,46,17323,5,0,0,0,0,0,45,4,0,0,1800,160,2597.702476476361,230.90688679789875,40,100,99.42857142857143,10,487,0,1,0,45,49,0,0,0,0.11258278145695365,99.42857142857143,97.31111111111112,123.25,1800,0,0,0,0,0,0,45,4379,4,493,8192,32768,45,40,8661.5,99,17323,37,0,0,0,0,SQLInjection
192.168.176.252-10.0.9.180-43874-443-6,192.168.176.252,43874,10.0.9.180,443,6,2026-04-19 18:40:43,6148,28,1,2215,134,79,40,79,8,134,0,134,2,382075.47169811325,4716.981132075472,212.0,14,6148,5,6148,219.57142857142858,11,6148,4,0,0,0,0,0,28,1,0,0,1120,40,4554.326610279766,162.65452179570593,40,100,81.0,47,295,0,1,1,28,29,0,0,0,0.06049661399548533,81.0,79.10714285714286,134.0,1120,0,0,0,0,0,0,28,2215,1,134,8192,32768,28,40,3074.0,53,6148,21,0,0,0,0,SQLInjection
192.168.186.139-10.0.3.126-3354-80-6,192.168.186.139,3354,10.0.3.126,80,6,2026-04-19 18:40:44,8806,36,1,2752,463,76,40,76,6,463,0,463,7,365091.98273904156,4201.680672268907,238.0,39,8806,8,8806,244.61111111111111,41,8806,3,0,0,0,0,0,36,1,0,0,1440,40,4088.121735180559,113.55893708834886,40,100,86.89189189189189,32,269,0,1,0,36,37,0,0,0,0.16824127906976744,86.89189189189189,76.44444444444444,463.0,1440,0,0,0,0,0,0,36,2752,1,463,8192,8192,36,40,4403.0,89,8806,42,0,0,0,0,SQLInjection
192.168.244.206-10.0.5.104-28011-22-6,192.168.244.206,28011,10.0.5.104,22,6,2026-04-19 18:40:45,9632,38,0,1771,194,46,40,46,17,0,0,0,5,204007.47508305646,3945.1827242524914,253.47368421052633,83,9632,3,9632,253.47368421052633,35,9632,3,0,0,0,0,0,38,0,0,0,1520,0,3945.1827242524914,0.0,40,100,51.71052631578947,29,134,1,1,0,38,38,0,0,0,0.10954263128176171,51.71052631578947,46.60526315789474,0.0,1520,0,0,0,0,0,0,38,1771,0,194,65536,65536,38,40,4816.0,34,9632,16,0,0,0,0,SQLInjection
192.168.32.51-10.0.9.159-63658-3389-6,192.168.32.51,63658,10.0.9.159,3389,6,2026-04-19 18:40:46,11116,42,0,1268,62,30,40,30,18,0,0,0,0,119647.35516372796,3778.337531486146,264.6666666666667,85,11116,3,11116,264.6666666666667,24,11116,1,0,0,0,0,0,42,0,0,0,1680,0,3778.337531486146,0.0,40,100,31.666666666666668,45,456,0,1,1,42,42,0,0,0,0.04889589905362776,31.666666666666668,30.19047619047619,0.0,1680,0,0,0,0,0,0,42,1268,0,62,8192,8192,42,40,5558.0,58,11116,31,0,0,0,0,SQLInjection
192.168.239.246-10.0.8.253-7936-3389-6,192.168.239.246,7936,10.0.8.253,3389,6,2026-04-19 18:40:47,14043,38,1,3137,6,82,40,82,13,6,0,6,3,223812.57566047143,2777.1843623157447,360.0769230769231,67,14043,5,14043,369.55263157894734,21,14043,2,0,0,0,0,0,38,1,0,0,1520,40,2705.974506871751,71.20985544399345,40,100,80.58974358974359,11,200,0,1,1,38,39,0,0,0,0.001912655403251514,80.58974358974359,82.55263157894737,6.0,1520,0,0,0,0,0,0,38,3137,1,6,65536,32768,38,40,7021.5,65,14043,23,0,0,0,0,SQLInjection
192.168.171.162-10.0.2.87-56294-3389-6,192.168.171.162,56294,10.0.2.87,3389,6,2026-04-19 18:40:48,7948,26,0,3883,588,149,40,149,5,0,0,0,8,562531.4544539507,3271.2632108706593,305.6923076923077,65,7948,7,7948,305.6923076923077,39,7948,4,0,0,0,0,0,26,0,0,0,1040,0,3271.2632108706593,0.0,40,149,171.96153846153845,30,193,0,1,0,26,26,0,0,0,0.15142930723667267,171.96153846153845,149.34615384615384,0.0,1040,0,0,0,0,0,0,26,3883,0,588,16384,16384,26,40,3974.0,41,7948,24,0,0,0,0,SQLInjection
192.168.72.148-10.0.8.172-11433-3389-6,192.168.72.148,11433,10.0.8.172,3389,6,2026-04-19 18:40:49,8014,27,2,1966,136,72,40,72,12,68,0,68,4,262290.99076615926,3618.667332168705,276.3448275862069,42,8014,8,8014,296.81481481481484,45,8014,4,0,0,0,0,0,27,2,0,0,1080,80,3369.104067881208,249.5632642874969,40,100,72.48275862068965,18,175,0,1,0,27,29,0,0,0,0.06917599186164802,72.48275862068965,72.81481481481481,68.0,1080,0,0,0,0,0,0,27,1966,2,136,32768,8192,27,40,4007.0,15,8014,22,0,0,0,0,SQLInjection
192.168.87.75-10.0.9.130-19497-3306-6,192.168.87.75,19497,10.0.9.130,3306,6,2026-04-19 18:40:50,5389,26,2,3240,585,124,40,124,18,292,0,292,7,709779.1798107256,5195.769159398776,192.46428571428572,34,5389,10,5389,207.26923076923077,45,5389,1,0,0,0,0,0,26,2,0,0,1040,80,4824.642790870292,371.1263685284839,40,124,136.60714285714286,46,209,0,1,0,26,28,0,0,0,0.18055555555555555,136.60714285714286,124.61538461538461,292.5,1040,0,0,0,0,0,0,26,3240,2,585,16384,65536,26,40,2694.5,29,5389,10,0,0,0,0,SQLInjection
192.168.140.183-10.0.5.136-24617-80-6,192.168.140.183,24617,10.0.5.136,80,6,2026-04-19 18:40:51,16253,32,2,2662,492,83,40,83,18,246,0,246,5,194056.48188026826,2091.9214914169693,478.02941176470586,65,16253,3,16253,507.90625,48,16253,4,0,0,0,0,0,32,2,0,0,1280,80,1968.8672860395002,123.05420537746876,40,100,92.76470588235294,24,436,1,1,1,32,34,0,0,0,0.18482344102178813,92.76470588235294,83.1875,246.0,1280,0,0,0,0,0,0,32,2662,2,492,8192,8192,32,40,8126.5,81,16253,45,0,0,0,0,SQLInjection
192.168.121.217-10.0.2.117-52672-8080-6,192.168.121.217,52672,10.0.2.117,8080,6,2026-04-19 18:40:52,11007,50,4,2947,342,58,40,58,17,85,0,85,7,298809.8482783683,4905.968928863451,203.83333333333334,48,11007,1,11007,220.14,25,11007,5,0,0,0,0,0,50,4,0,0,2000,160,4542.563823021714,363.4051058417371,40,100,60.907407407407405,42,299,1,1,1,50,54,0,0,0,0.11605022056328469,60.907407407407405,58.94,85.5,2000,0,0,0,0,0,0,50,2947,4,342,16384,65536,50,40,5503.5,43,11007,17,0,0,0,0,SQLInjection
192.168.130.154-10.0.10.11-60361-80-6,192.168.130.154,60361,10.0.10.11,80,6,2026-04-19 18:40:53,19108,38,3,1697,168,44,40,44,12,56,0,56,4,97603.09817877329,2145.698136906008,466.0487804878049,18,19108,2,19108,502.8421052631579,48,19108,2,0,0,0,0,0,38,3,0,0,1520,120,1988.6958342055682,157.0023027004396,40,100,45.48780487804878,27,412,0,1,0,38,41,0,0,0,0.09899823217442545,45.48780487804878,44.6578947368421,56.0,1520,0,0,0,0,0,0,38,1697,3,168,65536,32768,38,40,9554.0,40,19108,36,0,0,0,0,SQLInjection
192.168.193.244-10.0.6.176-33917-3306-6,192.168.193.244,33917,10.0.6.176,3306,6,2026-04-19 18:40:54,10939,21,2,2040,115,97,40,97,20,57,0,57,10,197001.55407258432,2102.568790565865,475.60869565217394,84,10939,2,10939,520.9047619047619,24,10939,2,0,0,0,0,0,21,2,0,0,840,80,1919.7367218210074,182.83206874485785,40,100,93.69565217391305,36,138,0,1,0,21,23,0,0,0,0.056372549019607844,93.69565217391305,97.14285714285714,57.5,840,0,0,0,0,0,0,21,2040,2,115,16384,65536,21,40,5469.5,13,10939,10,0,0,0,0,SQLInjection
